# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,37.LLL.58.65,53.LLL.64,66.RM.65,62.LLL.65,54.RM.64,70.LLL.65,68.Buc.65,51.RLL.64,51.Buc.64,45.LLL.64,55.LLL.64,38.RM.64,50.BUC.64,68.LLL.65,770179.RM.65,770190.B.65,131016.N.RL.64,770195.B.65,770171.RM.64,57.RM.64,770187.B.65,110502BC.N.1.RL.64,770186.LLL.65,770172.LLL.64,770172.RM.64,770181.B.65,101018WG.N.1.RL.64,68.RML.65,50.RM.64,770180.B.65,770174.Brush.64,29.LLL.58.65,770187.LLL.65,59.LLL.64,67.BUC.65,770201.B.65,61.Buc.64,57.Buc.64,59.Buc.64,59.RM.64,46.RM.64,53.Buc.64,69.RML.65,67.LLL.65,770198.B.65,770179.LLL.65,42.RML.64,52.RLL.64,770185.RM.65,66.RLL.65,61.LM.64,770174.LLL.64,39.RM.58.65,40.RLL.58.65,770188.B.65,770193.B.65,62.BUC.65,41.LLL.58.65,55.Buc.64,37.RM.58.65,54.Buc.64,770202.B.65,770197.B.65,36.RLL.64,770197.LLL.65,45.RM.64,39.LLL.58.65,770190.LM.65,49.BUC.64,31.LLL.58.65,41.RM.58.65,770178.B.65,770181.RLL.65,770198.RM.65,46.Buc.64,770183.B.65,52.BUC.64,53.RM.64,110314CS.N.1.RL.64,61.RLL.64,70.RM.65,49.RM.64,54.RML.64,770182.B.65,36.RM.64,770174.RM.64,770173.LLL.64,67.RM.65,69.Buc.65,70.BUC.65,48.RM.64,57.LLL.64,770194.B.65,45.BUC.64,770187.RM.65,770198.LLL.65,770172.Brush.64,770191.B.65,110228CJ.N.1.RL.64,62.RM.65,101019AB.N.1.RL.64,110808JB.N.1.RL.64,55.RM.64,49.LLL.64,48.LLL.64,50.LLL.64,101109JD.N.1.RL.64,51.RM.64,101206DM.N.1.RL.64,110705RC.N.1.RL.64,770176.RM.64,770173.RM.64,48.BUC.64,770176.LLL.64,770175.RM.64,770186.RM.65,40.LM.58.65,770191.LLL.65,770177.LLL.65,33.LLL.58.65,770200.B.65,58.Buc.64,770188.RM.65,770190.RLL.65,770192.RM.65,770193.LLL.65,770184.B.65,66.Buc.65,29.Buc.58.65,770185.B.65,770179.B.65,770192.B.65,770176.Brush.64,42.Buc.64,770191.RM.65,770183.LLL.65,770180.RLL.65,770177.B.65,770186.B.65,38.LLL.64,770180.RM.65,770185.LLL.65,770175.Brush.64,29.RM.58.65,770178.RM.65,36.BUC.64,770173.Brush.64,770183.RM.65,770181.LM.65,770178.LLL.65,770193.RM.65,770203.1736.B.65,770195.RM.65,770171.Brush.64,770192.LLL.65,770195.LLL.65,31.RM.58.65,770177.RM.65,770188.LLL.65,33.RM.58.65
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,0,0,0,0,0,0,0,0.001497006,1.77E-05,0.001458316,0.002708865,0,1.59E-05,0,0,0.000527331,0,0,0,0,0,0,0,0.001237379,0,0.000130229,0.000222965,0.002425304,0,0.000100707,2.72E-05,0.002605491,0,0,0.000162888,7.87E-05,1.42E-05,0.000724879,0.000215696,0.000707182,0,0.00079853,0,0,0.000132355,0,0,0,0,0,0,0,0,0.006335978,0.012452258,0.004411046,0.00059223,0.002961625,0.001327193,0,0.000521492,0,3.14E-05,0,0,0.000908016,0,0.005112474,0.000594969,0,0.000986669,0.006274928,0,0,0.00031122,0,7.84E-05,0,0,0,0,2.35E-05,0,0.00016088,0,0,0,0.003050947,0.000420801,0,0,0,0.003377039,0.000826276,0,0.000263722,1.64E-05,0,0,0,0,0,0.003525071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140724,0.001801677,0,0.007617656,0.00538853,0,1.33E-05,0.00021245,0,0,0.018592297,4.07E-05,0.000883247,0,0,0,2.06E-05,0.000342564,0.000135791,0.002247393,0,0.00023015,0,0,0,0,0,0,0,0.000690906,0.000128478,0,0.000706367,0,0,0,0,0,0.00022941
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,0,0,0,0,0.00366253,0,2.28E-05,0,5.31E-05,0.001458316,0.00600465,0,0.000143269,0.002334098,0,0.021362535,0,0,0,0,0.000146534,0,0,0.001138388,0.001973995,0.000312549,0.006270903,0.000505272,0,0.000327299,0.000230969,0,0.000136961,0.002074689,0,0.00017057,4.27E-05,0.004508749,0.000442177,0.003535912,0.002496512,0.000647864,0,0,0.000808835,0.010822782,0,0,0,0.001840075,0,0,0.002992685,0.000827673,0.00163686,0.00036925,0.001079175,0.003906824,0.002362403,0,0.000837547,5.29E-05,0.00254014,0.003639241,0,0.002392551,0.00029495,0.02402863,0.000118994,0,0.003245045,0.004435428,0,0.015816808,0.00011466,0.000905058,2.94E-05,0.003049062,0,0,0,0,0.000112461,0.001351395,0.0052565,3.92E-05,0,0,0,0,0,0.016354613,0.001408239,0.000504946,0.001846071,0.002867974,0.00046604,0.000123752,0,5.78E-05,0,0,0.006621862,0,0,0,0.000901296,3.63E-05,0.000940917,0,0,0,0,0,0,0,0,0,0,0,0,0.000422172,0.007865013,0.000477034,0.006521966,0.004490442,0.000154461,0.000345984,0,0.001381815,0.000103338,0.008072971,0.001383548,0.000369731,0.003131347,0,0.009278239,2.06E-05,0.000411077,0.000203687,0,0,0.000201381,0,0,0,0,0,0,0.001288918,0.00025909,5.51E-05,0,0,0.001027249,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,0,0,0,0,0,0,0,0,0,0.001377299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208703,0,0,0,0,0,0,0,2.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52E-05,0,0,0,0,0,0.000196812,0,4.35E-05,0,0,0,0,0,0,1.47E-05,0,0,0,0,0,0,0,0,0,0.000242498,0,1.32E-05,0,1.33E-05,0,0.000189633,0,1.57E-05,0,0,0,0,0,0,0,0,0.000704855,0,0,0.00014742,0,0,0,0,0,0,0,0,0.000176968,0.000112439,0,0,0,0,0,0,0,0,0,0,0,8.18E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000293664,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],0,0,0,0,0,0,0,0,0,0.00838532,0,0.003017388,0,0.000925591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538956,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001170226,0,0,0.002973298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271582,0,0,0,0,0,5.72E-05,0,0,0,0,0,0,0,0,0,0,0.010904426,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__,0,0,0,3.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006765783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus,0,0,0,0,0,0,0.000227759,0,0,0.001174755,0,0,0.000191025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265616,0,0,0,0,0,0,0,0,0.000183342,0.000324125,0,0,0,0,0,0,0,0,0,0,0,0,0.000332521,0,0,0,0,0,0,0,0.000268647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128478,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__,0,0,0,0,0,0,0.000637726,0,0.000159368,0.011463988,0,0,1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0.000343303,0,0.004877369,0,0.000622167,2.52E-05,0,0,2.28E-05,0,0,0.000419865,2.84E-05,0,0.000140203,0.00025046,0,0,0,0,0,0,0,0,0.00091695,0.002162895,0,0,0,0,0,0,9.21E-05,0,1.33E-05,0,6.32E-05,0,0,0,0,0,0,0,0,0.051961376,0,0,0,0,1.64E-05,0,0,0,0,0,0,0,0,0.000193056,0,0,0,0,0,1.44E-05,0,0,0,0,0,0,8.99E-05,0,0,0,0.000222263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223809,0,0,0,0,0,0.000452185,0,0,0,0,0,0,0,0,0,0,0,0,3.67E-05,0,0,0,0,0.002672653,7.45E-05,0,0.000458821
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor,0,0,0,0,0,0,0.004008564,0,8.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003811127,0.000986997,0,0.003901895,0.000134739,0,0,0.000421178,0,0,0,0,3.94E-05,7.11E-05,0,0,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638821,0.000372671,0,0,0,0,0,0,0,0.001287043,0,0,0,0,0,0.000216578,0,0,0,0,0,0,0.000114466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97E-05,0,0,0,0,0,0,0,0,0.003590074,0,0,0,0,0,0,0,0,0,0,0,0,0.000256956,0,9.21E-05,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,0,0,0.00360808,0,0,0,0,0.000191107,0.000177076,0,2.26E-05,0,0,0,0,0.000100978,0,0,0,0,0,0,0,4.95E-05,0.000171652,0,0.000111483,0,0,0,0,0,0,0,0,0,0,0,2.16E-05,2.95E-05,0.000146854,0,0,0,2.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E-05,0,1.58E-05,0,1.57E-05,1.76E-05,0,0,0,0,0,0,0,1.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-05,0,0,0,0,1.44E-05,0,0,0,0,0,6.59E-05,0,0,0,0,0,0,6.59E-05,0,0,0,0.000170515,0,0,0,0.000511117,0,0,0,0,0,0,0,0,0,0,6.25E-05,0,0.001771841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,0,0,0,0,0,0,8.58E-05,0,0,0,0,0.000129545,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050694263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,0,0.008129087,0.002454677,0.001601813,0,4.37E-05,0,0,5.31E-05,0.019201167,2.26E-05,0.000301739,0.000366131,4.02E-05,0.000726041,0.00061709,0,5.51E-05,0,0,0,0,0,0,0,5.21E-05,0.000139353,0,0,0.000289534,4.08E-05,6.35E-05,0,0,0.000162888,0.000131208,0.000199056,0.000434928,0.000204911,4.42E-05,0,6.03E-05,7.94E-05,0,7.35E-05,0,0,4.79E-05,0,0.00351874,0,0.000825869,0,0.000228324,0.00052137,0.000299392,0.000315856,0,0.000212351,0,7.90E-05,0.000126925,0.000282238,5.27E-05,0,0.000216194,0.00023596,0,4.76E-05,0,0,0.000120341,0,0,0.00011466,7.10E-05,0.00114716,0,0,0.006190673,0,0,0,6.44E-05,0,0.0029368,0,4.18E-05,6.64E-05,0.000216578,0.006575562,0,0.00036915,0.000160665,0,3.30E-05,0.000670444,2.75E-05,0,0.000115554,0.000111132,0,6.59E-05,0.005080347,0,0,4.87E-05,0,0,0,0,0,4.54E-05,0.03362436,0,0,0,0,0,0,5.49E-05,0,0,0,5.22E-05,8.55E-05,0.000115846,0.000239527,6.25E-05,0.000454025,4.43E-05,0.000157266,0.000122078,0.000246488,0,0,0,8.24E-05,0.000164431,0,4.49E-05,0,0.000287687,0.001801249,0,0.000457378,1.73E-05,0,0,0,0,0.000238602,0.000144793,3.07E-05,0,0,0,0,0,0.019270475
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens,0,0.000122242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002511442,0,0,0,0,0,4.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,0,0,0,0,0,4.37E-05,0,0,0,0.011261444,0,0,0,0,0,0,0,8.27E-05,0,0,0,0,0,0.000544447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004688661,0,0,0,0,0,0,0,0,0,0.000555658,0,0.00036239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,0,0,0,0,0,0,0,0,0,0.00870939,0,0.007845208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004644147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52E-05,0,8.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016345464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,0,0,0,0,0,0,0,0,0,0,0,0.000571723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0,0,0,0,0,0,0,0,0,0.000202544,0,0,0,0,0,0,0,0,0.000687023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027837737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011207044,0,0,0,0,0,0,1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014255232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,0,0,0,0,0,0,0.000314447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019482739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__,0,0,0,0.002031567,0.004481213,0,0,0,0,0.000526614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001587778,0,0,0,0,1.26E-05,1.36E-05,0,0,0,0,7.87E-05,0,0.001043826,0,7.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41E-05,5.27E-05,0,4.32E-05,0,0,0.00152312,0,0.000175408,0.000928345,0,0,0.000819001,0,0,0,0,0,0,0.002018542,0,0,0,0,0,0,0,0,5.72E-05,0,0,0.00043609,0,0.000626339,0,1.38E-05,0,0,0.008964623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267947,2.74E-05,0,0,0,0.000287687,0,0,0,1.73E-05,0,0,0.003809469,0,0.00018354,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556921,0,0,0,0,0,0,0,0,0,0.000252987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaeromusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister,0,0,0,3.91E-05,0,0,0.001321004,0.005064339,0.000336444,0.019241675,0.001422154,0,0.000477563,0.000925591,0,0,0,2.76E-05,0,0,0.001856103,0,0.000903161,0.001781825,0.001501953,0,0.001727982,0.00528851,0.005273605,0.002039326,4.08E-05,0,0,0.009459174,0.000195465,0.000826609,1.42E-05,0.000347942,0.000226481,0.001915285,0.005874146,0,0,0,0.000191179,0,0,0,0,0,0,0.001715266,0,0,0.00265535,0,0.00059223,4.20E-05,0.001260833,0,0.001311631,0,1.57E-05,1.76E-05,0,0.002003401,0,0,0.001856303,0.029812915,8.77E-05,0.004040022,0,0,0.005405405,8.87E-05,0,0,0,0,0,0,0,0.006338685,0,0,0.000124828,0,0.000287916,0.000187701,0,0,0.001503944,0.014551631,0.003121539,0,0.000114466,0.000715013,0,0,0,0,0.001779008,0,0.000693925,0.008290155,0,0,0,0,0.013544595,0,0,0,0,0,0,0,0,0,0,0,0.004157716,0.017036936,0,0,0,0,0,0,1.48E-05,0,6.10E-05,4.11E-05,0,0,0,0.000597729,0.002795325,0,0,0.001521351,0.000460299,0,0,0,0.000363177,0,0,0.003809469,0,0.00045885,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera,0,0,0,0,0,0,0.002186489,3.19E-05,5.31E-05,0,2.26E-05,0,0,0,0,0,0,0,0,0,0.001587457,0,0,0.001088893,0.002145646,0,0.000306577,0,0,0.001258843,4.08E-05,0,0,0,0.000358353,0.000406744,1.42E-05,0.001116314,0.00026962,0.000869245,0.002129378,1.51E-05,0,0,8.82E-05,0,0,0,0,0,0,0,7.39E-05,0,0.000618369,3.99E-05,0.000105285,6.30E-05,0.00027871,0,0.001359039,0,9.41E-05,0,0,0.005765184,0.00011798,0,0.001975297,0,2.19E-05,0.005363774,0,0,0.002375102,0,0,0,0,0,0,0.008332355,0,0.010778983,0,0,0.000998627,0,0.000863749,8.66E-05,0,0,0.000164067,0.005531456,0,0.002670183,0.000179875,0,0,0,0,0,0.000296501,0,0,0.008855393,0,0,0,0,0,0,0,0,0,0,0.002802652,0,0,0,0,0,0,0,0,4.28E-05,0,0,0,7.90E-05,0,0,0,0.000143784,0,0,0,0.000329781,0.007947492,3.39E-05,4.49E-05,0,0.001064442,0,0,0,1.73E-05,0,0,0.006788302,0,0.000587328,0,0,0,0,0,0,0,0.00022941
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001100203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-05,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,0,0,0,0,0,0,0,0,0,0.000445597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
