index	count	name
726.0	2.0	Myof
727.0	4.0	Klhl11
728.0	1.0	Cyb561d1
729.0	2.0	Dcaf5
730.0	1.0	Fam110b
731.0	1.0	C5ar1
732.0	4.0	Nrap
733.0	3.0	Tmem241
734.0	2.0	Fzd9
735.0	3.0	Tsku
736.0	3.0	Nlrc3
737.0	5.0	Slc35c1
738.0	3.0	Lpar4
739.0	2.0	Sarm1
740.0	2.0	Slc25a44
741.0	2.0	Prag1
742.0	2.0	Fzd2
743.0	2.0	Ndufaf6
744.0	1.0	Fam118b
745.0	5.0	Zscan29
746.0	3.0	Ptges
747.0	2.0	Tmem37
748.0	3.0	Ccdc126
749.0	4.0	B3galt6
750.0	2.0	Cdr2l
751.0	8.0	Zfp366
752.0	1.0	Zfp438
753.0	1.0	Zfp169
754.0	1.0	Mblac2
755.0	3.0	Fam71e1
756.0	4.0	Zfp524
757.0	5.0	Pcdh19
758.0	4.0	Zfp52
759.0	2.0	Flrt3
760.0	1.0	Plagl2
761.0	1.0	Tceal8
762.0	2.0	Tbc1d22a
763.0	18.0	Prdm9
764.0	2.0	Lax1
765.0	24.0	Acvr2a
766.0	2.0	Tmem106c
767.0	4.0	Bmpr1b
768.0	3.0	Isoc2b
769.0	4.0	Rab7b
770.0	3.0	Rnaseh2a
771.0	20.0	Fbxo31
772.0	4.0	Ficd
773.0	1.0	Zfp952
774.0	3.0	Exoc6
775.0	1.0	Fpgt
776.0	2.0	Cd8a
777.0	6.0	Skp2
778.0	1.0	Cthrc1
779.0	4.0	Arfgap3
780.0	1.0	Prr14l
781.0	1.0	D130007C19Rik
782.0	4.0	Kcnn4
783.0	5.0	Cklf
784.0	3.0	Aes
785.0	6.0	Fam19a5
786.0	19.0	Rab39
787.0	0.0	Zfp93
788.0	3.0	Tmem191c
789.0	4.0	Per2
790.0	7.0	Tmem150a
791.0	0.0	Trim34a
792.0	4.0	Actr3b
793.0	8.0	Hoxaas2
794.0	0.0	Mok
795.0	4.0	Elmod3
796.0	3.0	A930024E05Rik
797.0	1.0	Acbd4
798.0	2.0	Ebf1
799.0	1.0	Rpgrip1
800.0	7.0	Gsk3a
801.0	0.0	Slc44a2
802.0	2.0	Fam136a
803.0	1.0	Zfp317
804.0	3.0	Zbtb8os
805.0	1.0	Zfp746
806.0	0.0	Cyb5d2
807.0	3.0	Zfp105
808.0	0.0	Zfp809
809.0	1.0	1700084J12Rik
810.0	1.0	Usf2
811.0	3.0	Cryzl1
812.0	1.0	Zfp68
813.0	2.0	Fbxo18
814.0	5.0	Vwa8
815.0	2.0	Ppp2r5d
816.0	2.0	Slx1b
817.0	2.0	AU019823
818.0	7.0	Irak4
819.0	3.0	Cend1
820.0	2.0	Eno3
821.0	5.0	Kcnd2
822.0	1.0	Acvr2b
823.0	1.0	Stx17
824.0	4.0	Cep128
825.0	0.0	Adgrg5
826.0	2.0	Pclo
827.0	0.0	Suclg2
828.0	4.0	Ap3b2
829.0	5.0	Armc9
830.0	5.0	Stat4
831.0	1.0	Bbs5
832.0	7.0	Ap3s2
833.0	2.0	Nupl1
834.0	3.0	Cenpj
835.0	2.0	Cdpf1
836.0	2.0	Gm22574
837.0	3.0	Muc5b
838.0	3.0	Adamtsl1
839.0	1.0	Pydc3
840.0	2.0	Zfp810
841.0	1.0	Ecsit
842.0	4.0	Zfp617
843.0	1.0	Bmpr2
844.0	3.0	Krt83
845.0	1.0	Arfgef1
846.0	24.0	Sptbn2
847.0	21.0	Afdn
848.0	2.0	Ndufaf2
849.0	2.0	Nat8f4
850.0	1.0	Celsr2
851.0	4.0	Msto1
852.0	2.0	Fgfr1op
853.0	4.0	Nr2f1
854.0	0.0	Lyz1
855.0	0.0	Zfp975
856.0	4.0	Irgm2
857.0	0.0	Fam196b
858.0	4.0	Fcho1
859.0	0.0	Slc35g2
860.0	1.0	Nlrp1b
861.0	4.0	9230112E08Rik
862.0	1.0	Sox13
863.0	18.0	Pla2g4d
864.0	5.0	Bicra
865.0	4.0	Ccdc78
866.0	0.0	Setdb2
867.0	2.0	Psmg4
868.0	3.0	Klrg2
869.0	4.0	Nt5dc2
870.0	2.0	Rnls
871.0	0.0	2900055J20Rik
872.0	22.0	Ccnf
873.0	1.0	Ccl27a
874.0	0.0	Mlycd
875.0	18.0	Gm10634
876.0	1.0	Zfp568
877.0	0.0	A430078G23Rik
878.0	1.0	Cass4
879.0	4.0	Lekr1
880.0	3.0	AU019990
881.0	1.0	Chst14
882.0	9.0	Qser1
883.0	4.0	Nxpe3
884.0	2.0	Znhit2
885.0	2.0	4930594M22Rik
886.0	20.0	Commd6
887.0	4.0	Zc3h3
888.0	2.0	Sox4
889.0	4.0	Trbv2
890.0	4.0	Trav16
891.0	1.0	Dnm3os
892.0	0.0	Nkain1
893.0	1.0	Gm14295
894.0	2.0	Mon1b
895.0	3.0	Ak6
896.0	7.0	Gm14085
897.0	5.0	Jrkl
898.0	23.0	4933413G19Rik
899.0	1.0	Nat6
900.0	2.0	Nat8f6
901.0	20.0	2-Mar
902.0	2.0	Fzd10
903.0	1.0	Gm12216
904.0	5.0	Gm12250
905.0	1.0	Gm9670
906.0	7.0	Gm13369
907.0	4.0	Gm15472
908.0	2.0	A730011C13Rik
909.0	2.0	Snhg15
910.0	13.0	Gm15663
911.0	1.0	Gm14023
912.0	3.0	Gm11346
913.0	3.0	Gm15987
914.0	3.0	Pard3bos1
915.0	1.0	9430041J12Rik
916.0	19.0	Gm13723
917.0	16.0	2810403D21Rik
918.0	1.0	E130102H24Rik
919.0	4.0	4932443L11Rik
920.0	1.0	4930481A15Rik
921.0	4.0	Gm12981
922.0	4.0	Eldr
923.0	2.0	Plcxd2
924.0	3.0	BC064078
925.0	37.0	A330041J22Rik
926.0	5.0	Gm16835
927.0	2.0	C030037D09Rik
928.0	4.0	Gm12976
929.0	4.0	Zfp111
930.0	18.0	Zfp882
931.0	13.0	BC035044
932.0	2.0	Gm17201
933.0	1.0	Gon7
934.0	0.0	Hspa1a
935.0	2.0	Gpank1
936.0	1.0	Eif4e3
937.0	3.0	Pou5f2
938.0	1.0	Pou3f2
939.0	5.0	Zfp870
940.0	1.0	Gm28373
941.0	4.0	Fam181a
942.0	2.0	Gm17435
943.0	4.0	Gm26819
944.0	3.0	Pvt1
945.0	4.0	Pantr2
946.0	2.0	Gm26580
947.0	4.0	Gm26510
948.0	0.0	Snhg5
949.0	4.0	Gm26597
950.0	4.0	Gm16907
951.0	19.0	Gm26767
952.0	7.0	D130017N08Rik
953.0	4.0	1300002E11Rik
954.0	23.0	Gm26835
955.0	1.0	Carmn
956.0	18.0	Gm16958
957.0	3.0	Ptges3l
958.0	1.0	E230029C05Rik
959.0	2.0	1110019D14Rik
960.0	5.0	Gm26762
961.0	1.0	Gm16973
962.0	1.0	Lppos
963.0	1.0	A130014A01Rik
964.0	23.0	Gm26982
965.0	0.0	2310009A05Rik
966.0	5.0	Hm629797
967.0	0.0	Mir6538
968.0	4.0	Gm28320
969.0	4.0	A330087D11Rik
970.0	1.0	Gm28791
971.0	8.0	9430060I03Rik
972.0	23.0	Dnah7c
973.0	2.0	I830127L07Rik
974.0	2.0	Gm37474
975.0	3.0	Gm37470
976.0	3.0	Snrpn
977.0	4.0	Gm38190
978.0	8.0	Gm19445
979.0	1.0	Gm37570
980.0	0.0	4930403P22Rik
981.0	37.0	C130023A14Rik
982.0	6.0	Gm37900
983.0	2.0	Gm38120
984.0	2.0	Gm37558
985.0	19.0	Gm37090
986.0	2.0	Gm19335
